time,btc
2015-05-31 00:00:00,209.2896
2015-06-01 00:00:00,204.3993
2015-06-02 00:00:00,202.4492
2015-06-03 00:00:00,200.2225000000001
2015-06-04 00:00:00,199.9151
2015-06-05 00:00:00,202.2231
2015-06-06 00:00:00,202.7159
2015-06-07 00:00:00,201.3044
2015-06-08 00:00:00,202.6646000000001
2015-06-09 00:00:00,203.586
2015-06-10 00:00:00,202.2587
2015-06-11 00:00:00,204.5204
2015-06-12 00:00:00,204.6251999999999
2015-06-13 00:00:00,206.4999
2015-06-14 00:00:00,208.2403
2015-06-15 00:00:00,210.3254
2015-06-16 00:00:00,222.7303
2015-06-17 00:00:00,218.5068
2015-06-18 00:00:00,218.5811
2015-06-19 00:00:00,213.9824
2015-06-20 00:00:00,216.2481
2015-06-21 00:00:00,214.764
2015-06-22 00:00:00,218.0221
2015-06-23 00:00:00,218.3481
2015-06-24 00:00:00,214.6629
2015-06-25 00:00:00,216.4618
2015-06-26 00:00:00,217.1127
2015-06-27 00:00:00,224.419
2015-06-28 00:00:00,225.9273000000001
2015-06-29 00:00:00,228.4194854920746
2015-06-30 00:00:00,235.6107499817428
2015-07-01 00:00:00,233.062
2015-07-02 00:00:00,229.6688655894357
2015-07-03 00:00:00,229.6262
2015-07-04 00:00:00,234.3375999999999
2015-07-05 00:00:00,245.9669466499818
2015-07-06 00:00:00,242.949
2015-07-07 00:00:00,241.3460757009626
2015-07-08 00:00:00,243.6205225272355
2015-07-09 00:00:00,242.9423999999999
2015-07-10 00:00:00,255.3989
2015-07-11 00:00:00,261.8389341495637
2015-07-12 00:00:00,278.7167439650324
2015-07-13 00:00:00,264.1111999999999
2015-07-14 00:00:00,260.2933
2015-07-15 00:00:00,259.3183235380567
2015-07-16 00:00:00,254.4101000000001
2015-07-17 00:00:00,256.9746000000001
2015-07-18 00:00:00,253.4524
2015-07-19 00:00:00,251.6694499528852
2015-07-20 00:00:00,255.9779
2015-07-21 00:00:00,251.3758172925623
2015-07-22 00:00:00,252.7831
2015-07-23 00:00:00,250.8925999999999
2015-07-24 00:00:00,262.8780844913058
2015-07-25 00:00:00,262.705478390928
2015-07-26 00:00:00,265.7397187725728
2015-07-27 00:00:00,263.8923
2015-07-28 00:00:00,265.7653000000001
2015-07-29 00:00:00,262.8271741847977
2015-07-30 00:00:00,262.3615
2015-07-31 00:00:00,258.1015206594099
2015-08-01 00:00:00,255.3951000000001
2015-08-02 00:00:00,256.7383
2015-08-03 00:00:00,257.2818052333596
2015-08-04 00:00:00,261.0163
2015-08-05 00:00:00,258.1223855654187
2015-08-06 00:00:00,254.4451
2015-08-07 00:00:00,253.963955994934
2015-08-08 00:00:00,236.8844602238079
2015-08-09 00:00:00,241.0605749547023
2015-08-10 00:00:00,239.2478
2015-08-11 00:00:00,244.3884
2015-08-12 00:00:00,239.9486
2015-08-13 00:00:00,236.3989467278788
2015-08-14 00:00:00,238.6413
2015-08-15 00:00:00,234.483678698596
2015-08-16 00:00:00,232.1117999999999
2015-08-17 00:00:00,232.0596
2015-08-18 00:00:00,229.5253
2015-08-19 00:00:00,203.1856
2015-08-20 00:00:00,208.8815
2015-08-21 00:00:00,203.9918000000001
2015-08-22 00:00:00,201.1993
2015-08-23 00:00:00,199.5296
2015-08-24 00:00:00,181.1789865736696
2015-08-25 00:00:00,192.0608
2015-08-26 00:00:00,198.8122
2015-08-27 00:00:00,198.2885
2015-08-28 00:00:00,207.151
2015-08-29 00:00:00,204.2534
2015-08-30 00:00:00,203.8017
2015-08-31 00:00:00,205.0429
2015-09-01 00:00:00,200.9887
2015-09-02 00:00:00,203.8117
2015-09-03 00:00:00,203.7514999999999
2015-09-04 00:00:00,206.3375
2015-09-05 00:00:00,210.5518
2015-09-06 00:00:00,214.5071
2015-09-07 00:00:00,215.4334000000001
2015-09-08 00:00:00,217.3469
2015-09-09 00:00:00,212.156
2015-09-10 00:00:00,211.5170999999999
2015-09-11 00:00:00,211.7084509951333
2015-09-12 00:00:00,207.2489
2015-09-13 00:00:00,203.0378
2015-09-14 00:00:00,203.5024
2015-09-15 00:00:00,204.0024
2015-09-16 00:00:00,202.3529
2015-09-17 00:00:00,203.8357
2015-09-18 00:00:00,205.5345000000001
2015-09-19 00:00:00,204.5601
2015-09-20 00:00:00,204.2909000000001
2015-09-21 00:00:00,202.4374
2015-09-22 00:00:00,206.6059999999999
2015-09-23 00:00:00,205.4678
2015-09-24 00:00:00,209.1981
2015-09-25 00:00:00,209.8351
2015-09-26 00:00:00,209.4738
2015-09-27 00:00:00,208.0422
2015-09-28 00:00:00,212.9546
2015-09-29 00:00:00,210.7515
2015-09-30 00:00:00,211.3024
2015-10-01 00:00:00,212.4229
2015-10-02 00:00:00,211.627
2015-10-03 00:00:00,213.1663
2015-10-04 00:00:00,212.8466
2015-10-05 00:00:00,214.7685
2015-10-06 00:00:00,218.605
2015-10-07 00:00:00,216.3529
2015-10-08 00:00:00,215.1854
2015-10-09 00:00:00,214.9889
2015-10-10 00:00:00,215.9712
2015-10-11 00:00:00,217.88
2015-10-12 00:00:00,216.2534
2015-10-13 00:00:00,219.0913999999999
2015-10-14 00:00:00,220.232
2015-10-15 00:00:00,223.8046795001484
2015-10-16 00:00:00,231.1568000000001
2015-10-17 00:00:00,237.8483
2015-10-18 00:00:00,230.9337
2015-10-19 00:00:00,233.1793
2015-10-20 00:00:00,238.1054999999999
2015-10-21 00:00:00,235.4589
2015-10-22 00:00:00,246.3539
2015-10-23 00:00:00,251.7616
2015-10-24 00:00:00,256.8154
2015-10-25 00:00:00,258.4843
2015-10-26 00:00:00,258.2380000000001
2015-10-27 00:00:00,266.97
2015-10-28 00:00:00,277.8959
2015-10-29 00:00:00,285.591
2015-10-30 00:00:00,296.025
2015-10-31 00:00:00,283.6287
2015-11-01 00:00:00,295.0541000000001
2015-11-02 00:00:00,318.4768000000001
2015-11-03 00:00:00,362.5289999999999
2015-11-04 00:00:00,371.0185000000001
2015-11-05 00:00:00,354.9556999999999
2015-11-06 00:00:00,346.9636
2015-11-07 00:00:00,360.3513
2015-11-08 00:00:00,346.0835
2015-11-09 00:00:00,354.002
2015-11-10 00:00:00,314.1469
2015-11-11 00:00:00,284.6294
2015-11-12 00:00:00,312.6611
2015-11-13 00:00:00,313.2047
2015-11-14 00:00:00,307.7649
2015-11-15 00:00:00,298.4861999999999
2015-11-16 00:00:00,310.0705
2015-11-17 00:00:00,314.8306999999999
2015-11-18 00:00:00,314.6478999999999
2015-11-19 00:00:00,303.3226
2015-11-20 00:00:00,301.8813
2015-11-21 00:00:00,305.3667
2015-11-22 00:00:00,303.8134000000001
2015-11-23 00:00:00,303.5474
2015-11-24 00:00:00,300.5307
2015-11-25 00:00:00,309.0213
2015-11-26 00:00:00,336.2552000000001
2015-11-27 00:00:00,339.7955999999999
2015-11-28 00:00:00,336.2341999999999
2015-11-29 00:00:00,350.7679000000001
2015-11-30 00:00:00,357.8678
2015-12-01 00:00:00,341.9388000000001
2015-12-02 00:00:00,338.1835
2015-12-03 00:00:00,330.2558999999999
2015-12-04 00:00:00,333.3923
2015-12-05 00:00:00,359.0129000000001
2015-12-06 00:00:00,362.2980000000001
2015-12-07 00:00:00,364.0042999999998
2015-12-08 00:00:00,379.0008000000001
2015-12-09 00:00:00,378.6865
2015-12-10 00:00:00,381.0527
2015-12-11 00:00:00,411.7621999999999
2015-12-12 00:00:00,395.6172999999999
2015-12-13 00:00:00,396.4522
2015-12-14 00:00:00,403.0260999999999
2015-12-15 00:00:00,425.4676000000001
2015-12-16 00:00:00,416.2083
2015-12-17 00:00:00,421.2681000000002
2015-12-18 00:00:00,426.7863
2015-12-19 00:00:00,425.0845
2015-12-20 00:00:00,406.0080999999999
2015-12-21 00:00:00,401.1748999999999
2015-12-22 00:00:00,398.3913
2015-12-23 00:00:00,405.9181
2015-12-24 00:00:00,414.8428999999999
2015-12-25 00:00:00,415.3600999999999
2015-12-26 00:00:00,380.1346999999998
2015-12-27 00:00:00,386.4047
2015-12-28 00:00:00,383.4816999999999
2015-12-29 00:00:00,395.4327999999999
2015-12-30 00:00:00,390.4924
2015-12-31 00:00:00,397.2716000000001
2016-01-01 00:00:00,400.0261000000001
2016-01-02 00:00:00,399.9543
2016-01-03 00:00:00,396.0832
2016-01-04 00:00:00,400.2754
2016-01-05 00:00:00,401.879
2016-01-06 00:00:00,400.0024999999999
2016-01-07 00:00:00,417.8042
2016-01-08 00:00:00,416.2324
2016-01-09 00:00:00,410.7807000000001
2016-01-10 00:00:00,409.0892999999999
2016-01-11 00:00:00,412.7939999999999
2016-01-12 00:00:00,410.5993
2016-01-13 00:00:00,397.2488
2016-01-14 00:00:00,395.013
2016-01-15 00:00:00,335.2770999999999
2016-01-16 00:00:00,351.8625
2016-01-17 00:00:00,353.8125
2016-01-18 00:00:00,353.4436999999998
2016-01-19 00:00:00,347.4078
2016-01-20 00:00:00,384.5954
2016-01-21 00:00:00,375.2179000000001
2016-01-22 00:00:00,349.7053000000001
2016-01-23 00:00:00,360.8617
2016-01-24 00:00:00,373.3592
2016-01-25 00:00:00,361.7161999999999
2016-01-26 00:00:00,361.1909999999999
2016-01-27 00:00:00,361.9085000000001
2016-01-28 00:00:00,347.1125000000001
2016-01-29 00:00:00,349.7040000000001
2016-01-30 00:00:00,348.01
2016-01-31 00:00:00,336.4141999999999
2016-02-01 00:00:00,340.6754
2016-02-02 00:00:00,341.5556999999999
2016-02-03 00:00:00,331.4496
2016-02-04 00:00:00,346.8504
2016-02-05 00:00:00,345.5643000000001
2016-02-06 00:00:00,335.958
2016-02-07 00:00:00,336.5934999999999
2016-02-08 00:00:00,331.4102999999999
2016-02-09 00:00:00,331.1143999999998
2016-02-10 00:00:00,336.699
2016-02-11 00:00:00,333.0493000000001
2016-02-12 00:00:00,340.067
2016-02-13 00:00:00,346.8639999999999
2016-02-14 00:00:00,359.1947
2016-02-15 00:00:00,357.9042999999999
2016-02-16 00:00:00,365.2721999999999
2016-02-17 00:00:00,374.6766
2016-02-18 00:00:00,379.5151
2016-02-19 00:00:00,376.7422999999999
2016-02-20 00:00:00,396.3079000000001
2016-02-21 00:00:00,394.3989999999999
2016-02-22 00:00:00,396.9266
2016-02-23 00:00:00,381.5043
2016-02-24 00:00:00,384.1125
2016-02-25 00:00:00,383.8394
2016-02-26 00:00:00,390.586
2016-02-27 00:00:00,395.2814000000001
2016-02-28 00:00:00,395.8996000000001
2016-02-29 00:00:00,401.7195000000001
2016-03-01 00:00:00,397.1040999999999
2016-03-02 00:00:00,390.5504
2016-03-03 00:00:00,383.4209
2016-03-04 00:00:00,371.8567
2016-03-05 00:00:00,360.9419
2016-03-06 00:00:00,367.9152
2016-03-07 00:00:00,375.6324999999999
2016-03-08 00:00:00,374.1256
2016-03-09 00:00:00,374.6807000000001
2016-03-10 00:00:00,372.3310999999999
2016-03-11 00:00:00,375.9791000000001
2016-03-12 00:00:00,368.4187000000001
2016-03-13 00:00:00,370.016
2016-03-14 00:00:00,373.39
2016-03-15 00:00:00,374.1462
2016-03-16 00:00:00,371.4848000000001
2016-03-17 00:00:00,369.8212
2016-03-18 00:00:00,362.2599
2016-03-19 00:00:00,360.9124999999999
2016-03-20 00:00:00,365.3427
2016-03-21 00:00:00,365.6872
2016-03-22 00:00:00,371.2017
2016-03-23 00:00:00,373.933
2016-03-24 00:00:00,371.1693
2016-03-25 00:00:00,372.3078
2016-03-26 00:00:00,373.1580000000001
2016-03-27 00:00:00,381.0561000000001
2016-03-28 00:00:00,377.5452000000001
2016-03-29 00:00:00,368.0432
2016-03-30 00:00:00,364.0863000000001
2016-03-31 00:00:00,364.9301
2016-04-01 00:00:00,365.7336000000001
2016-04-02 00:00:00,368.3456
2016-04-03 00:00:00,367.0811
2016-04-04 00:00:00,368.2425
2016-04-05 00:00:00,371.3027000000001
2016-04-06 00:00:00,369.993
2016-04-07 00:00:00,370.2353
2016-04-08 00:00:00,367.1272000000001
2016-04-09 00:00:00,365.0411
2016-04-10 00:00:00,369.222
2016-04-11 00:00:00,370.4189999999999
2016-04-12 00:00:00,374.3317999999999
2016-04-13 00:00:00,376.16549999999995
2016-04-14 00:00:00,377.23509999999993
2016-04-15 00:00:00,381.0475000000001
2016-04-16 00:00:00,381.8832
2016-04-17 00:00:00,379.0033000000001
2016-04-18 00:00:00,378.8145000000001
2016-04-19 00:00:00,384.2286
2016-04-20 00:00:00,391.0602999999999
2016-04-21 00:00:00,399.5664999999999
2016-04-22 00:00:00,398.6589999999999
2016-04-23 00:00:00,402.5201
2016-04-24 00:00:00,409.5600999999999
2016-04-25 00:00:00,408.8543999999999
2016-04-26 00:00:00,414.1030999999999
2016-04-27 00:00:00,392.6673
2016-04-28 00:00:00,395.8611000000002
2016-04-29 00:00:00,398.77389999999997
2016-04-30 00:00:00,391.2074
2016-05-01 00:00:00,395.0476
2016-05-02 00:00:00,385.5996
2016-05-03 00:00:00,391.5714000000002
2016-05-04 00:00:00,389.1934000000001
2016-05-05 00:00:00,393.69789999999995
2016-05-06 00:00:00,404.7641
2016-05-07 00:00:00,402.6843
2016-05-08 00:00:00,402.8899000000001
2016-05-09 00:00:00,405.66880000000003
2016-05-10 00:00:00,395.9140000000001
2016-05-11 00:00:00,395.8095000000001
2016-05-12 00:00:00,399.7222
2016-05-13 00:00:00,403.2871
2016-05-14 00:00:00,402.85290000000003
2016-05-15 00:00:00,405.0881000000001
2016-05-16 00:00:00,402.0676000000001
2016-05-17 00:00:00,399.98949999999996
2016-05-18 00:00:00,403.1942
2016-05-19 00:00:00,393.23790000000014
2016-05-20 00:00:00,393.7549
2016-05-21 00:00:00,394.875
2016-05-22 00:00:00,391.0235
2016-05-23 00:00:00,395.04710000000006
2016-05-24 00:00:00,399.9025
2016-05-25 00:00:00,402.52840000000003
2016-05-26 00:00:00,405.37690000000003
2016-05-27 00:00:00,426.3226000000001
2016-05-28 00:00:00,475.69489999999985
2016-05-29 00:00:00,470.4957000000001
2016-05-30 00:00:00,479.5691
2016-05-31 00:00:00,477.36609999999996
2016-06-01 00:00:00,482.0590000000001
2016-06-02 00:00:00,483.1766
2016-06-03 00:00:00,501.84480000000013
2016-06-04 00:00:00,504.54230000000007
2016-06-05 00:00:00,505.6410343699982
2016-06-06 00:00:00,515.6172
2016-06-07 00:00:00,508.73689275917667
2016-06-08 00:00:00,511.5319000000002
2016-06-09 00:00:00,510.38629999999995
2016-06-10 00:00:00,514.7411757506383
2016-06-11 00:00:00,531.3771119811223
2016-06-12 00:00:00,597.0253462738618
2016-06-13 00:00:00,623.8406123562966
2016-06-14 00:00:00,611.9822865595643
2016-06-15 00:00:00,615.4476
2016-06-16 00:00:00,681.4365999999999
2016-06-17 00:00:00,664.5998000000002
2016-06-18 00:00:00,671.1446503139074
2016-06-19 00:00:00,676.2518000000001
2016-06-20 00:00:00,648.7808833595228
2016-06-21 00:00:00,591.0691989372552
2016-06-22 00:00:00,522.3527000000004
2016-06-23 00:00:00,547.3645599877659
2016-06-24 00:00:00,595.3721445653371
2016-06-25 00:00:00,600.1459036798669
2016-06-26 00:00:00,567.2398999999999
2016-06-27 00:00:00,588.6303000000001
2016-06-28 00:00:00,584.0915
2016-06-29 00:00:00,572.9908000000001
2016-06-30 00:00:00,605.0588999999998
2016-07-01 00:00:00,608.4479999999999
2016-07-02 00:00:00,621.4687999999996
2016-07-03 00:00:00,596.960504034881
2016-07-04 00:00:00,608.7265908865678
2016-07-05 00:00:00,603.1554786903531
2016-07-06 00:00:00,609.0368000000002
2016-07-07 00:00:00,577.3125
2016-07-08 00:00:00,602.2990345403374
2016-07-09 00:00:00,591.5566663596552
2016-07-10 00:00:00,588.3514000000001
2016-07-11 00:00:00,586.8362000000001
2016-07-12 00:00:00,606.9424
2016-07-13 00:00:00,593.1071000000002
2016-07-14 00:00:00,593.4931000000001
2016-07-15 00:00:00,603.0329640896209
2016-07-16 00:00:00,601.1982999999998
2016-07-17 00:00:00,613.4686751551958
2016-07-18 00:00:00,609.3330653287231
2016-07-19 00:00:00,612.1271378329453
2016-07-20 00:00:00,609.1712027933246
2016-07-21 00:00:00,603.2770391381983
2016-07-22 00:00:00,593.0235000000001
2016-07-23 00:00:00,596.992
2016-07-24 00:00:00,602.2331167041327
2016-07-25 00:00:00,595.3167648329353
2016-07-26 00:00:00,592.6270000000001
2016-07-27 00:00:00,592.7629380334553
2016-07-28 00:00:00,591.9104438476983
2016-07-29 00:00:00,588.1570498939568
2016-07-30 00:00:00,585.6388841459595
2016-07-31 00:00:00,558.1290647676356
2016-08-01 00:00:00,542.3556
2016-08-02 00:00:00,459.9444934159712
2016-08-03 00:00:00,508.8272604077421
2016-08-04 00:00:00,518.0781653988943
2016-08-05 00:00:00,519.5824
2016-08-06 00:00:00,530.0399999999998
2016-08-07 00:00:00,534.3374000000001
2016-08-08 00:00:00,532.7392
2016-08-09 00:00:00,526.2905999999999
2016-08-10 00:00:00,529.308819668431
2016-08-11 00:00:00,527.4728
2016-08-12 00:00:00,525.4136000000003
2016-08-13 00:00:00,523.601837885124
2016-08-14 00:00:00,511.18030000000005
2016-08-15 00:00:00,507.46919799970595
2016-08-16 00:00:00,512.5947599516234
2016-08-17 00:00:00,506.01426771931267
2016-08-18 00:00:00,504.0539654668728
2016-08-19 00:00:00,506.25000952460067
2016-08-20 00:00:00,513.7476046199054
2016-08-21 00:00:00,512.9735118393492
2016-08-22 00:00:00,516.8641
2016-08-23 00:00:00,514.7822999999999
2016-08-24 00:00:00,512.9323789512284
2016-08-25 00:00:00,510.4246
2016-08-26 00:00:00,516.2177
2016-08-27 00:00:00,507.709
2016-08-28 00:00:00,512.1325000000002
2016-08-29 00:00:00,511.59906806752
2016-08-30 00:00:00,516.8014000000002
2016-08-31 00:00:00,512.2053781281136
2016-09-01 00:00:00,510.45840000000004
2016-09-02 00:00:00,514.4426
2016-09-03 00:00:00,534.3696000000002
2016-09-04 00:00:00,545.5373000000001
2016-09-05 00:00:00,544.0381000000001
2016-09-06 00:00:00,542.8979
2016-09-07 00:00:00,546.3512238930589
2016-09-08 00:00:00,555.1962000000001
2016-09-09 00:00:00,553.7197999999999
2016-09-10 00:00:00,554.7404
2016-09-11 00:00:00,538.6701695093809
2016-09-12 00:00:00,538.9780422852983
2016-09-13 00:00:00,540.8973000000001
2016-09-14 00:00:00,540.9202
2016-09-15 00:00:00,538.364
2016-09-16 00:00:00,543.5627111888663
2016-09-17 00:00:00,542.4967000000001
2016-09-18 00:00:00,545.5345
2016-09-19 00:00:00,544.4085201214956
2016-09-20 00:00:00,545.0027246175705
2016-09-21 00:00:00,532.3832227518313
2016-09-22 00:00:00,530.6734999999999
2016-09-23 00:00:00,536.0165
2016-09-24 00:00:00,535.4632000000001
2016-09-25 00:00:00,533.3870000000001
2016-09-26 00:00:00,538.6011541575721
2016-09-27 00:00:00,538.5357000000001
2016-09-28 00:00:00,537.9476000000001
2016-09-29 00:00:00,538.8179000000001
2016-09-30 00:00:00,541.1667
2016-10-01 00:00:00,546.3290972434273
2016-10-02 00:00:00,543.0972000000002
2016-10-03 00:00:00,545.7161049806977
2016-10-04 00:00:00,543.6627999999998
2016-10-05 00:00:00,545.6713
2016-10-06 00:00:00,548.1407000000002
2016-10-07 00:00:00,550.0676999999998
2016-10-08 00:00:00,550.3489
2016-10-09 00:00:00,549.0433999999999
2016-10-10 00:00:00,550.9165999999997
2016-10-11 00:00:00,579.2569
2016-10-12 00:00:00,577.1395999999997
2016-10-13 00:00:00,573.983990268184
2016-10-14 00:00:00,581.6053000000002
2016-10-15 00:00:00,580.7202000000001
2016-10-16 00:00:00,583.2800999999997
2016-10-17 00:00:00,579.2802999999999
2016-10-18 00:00:00,578.8076999999998
2016-10-19 00:00:00,572.4750999999998
2016-10-20 00:00:00,575.0535000000001
2016-10-21 00:00:00,578.4596000000001
2016-10-22 00:00:00,599.0075999999999
2016-10-23 00:00:00,596.9439
2016-10-24 00:00:00,596.6053999999999
2016-10-25 00:00:00,599.3647000000001
2016-10-26 00:00:00,617.3554999999998
2016-10-27 00:00:00,627.0770000000002
2016-10-28 00:00:00,625.9399999999997
2016-10-29 00:00:00,651.0591121120148
2016-10-30 00:00:00,628.4560760486354
2016-10-31 00:00:00,636.6361
2016-11-01 00:00:00,659.3836000000001
2016-11-02 00:00:00,661.4081
2016-11-03 00:00:00,617.6609
2016-11-04 00:00:00,629.9502999999999
2016-11-05 00:00:00,631.7638
2016-11-06 00:00:00,642.3378999999999
2016-11-07 00:00:00,639.1901999999999
2016-11-08 00:00:00,642.8668
2016-11-09 00:00:00,660.4544
2016-11-10 00:00:00,655.0871154114423
2016-11-11 00:00:00,658.9859000000002
2016-11-12 00:00:00,648.1981000000002
2016-11-13 00:00:00,648.0900156746421
2016-11-14 00:00:00,656.6554000000002
2016-11-15 00:00:00,664.0168930409393
2016-11-16 00:00:00,692.4074185998538
2016-11-17 00:00:00,694.9835000000003
2016-11-18 00:00:00,706.7763000000001
2016-11-19 00:00:00,708.6497453702017
2016-11-20 00:00:00,687.6916999999999
2016-11-21 00:00:00,692.5356999999998
2016-11-22 00:00:00,704.0207000000001
2016-11-23 00:00:00,702.2920493108289
2016-11-24 00:00:00,697.7816974724655
2016-11-25 00:00:00,696.7906346148626
2016-11-26 00:00:00,691.6427000000001
2016-11-27 00:00:00,686.4221
2016-11-28 00:00:00,689.5053635995642
2016-11-29 00:00:00,687.1330000000002
2016-11-30 00:00:00,700.4897000000001
2016-12-01 00:00:00,706.215
2016-12-02 00:00:00,722.9730000000002
2016-12-03 00:00:00,717.0316218753779
2016-12-04 00:00:00,725.7129
2016-12-05 00:00:00,698.831
2016-12-06 00:00:00,707.7626999999999
2016-12-07 00:00:00,710.0971999999999
2016-12-08 00:00:00,723.9538999999999
2016-12-09 00:00:00,728.8472000000002
2016-12-10 00:00:00,731.9595935405896
2016-12-11 00:00:00,728.4475
2016-12-12 00:00:00,731.6898114816104
2016-12-13 00:00:00,732.3002999999999
2016-12-14 00:00:00,736.7087
2016-12-15 00:00:00,744.3169000000003
2016-12-16 00:00:00,748.9119999999998
2016-12-17 00:00:00,754.8018999999997
2016-12-18 00:00:00,754.7188999999998
2016-12-19 00:00:00,759.6066999999996
2016-12-20 00:00:00,769.6676999999996
2016-12-21 00:00:00,792.6550247558349
2016-12-22 00:00:00,823.5442
2016-12-23 00:00:00,877.0187999999999
2016-12-24 00:00:00,853.1250000000002
2016-12-25 00:00:00,855.0827915965116
2016-12-26 00:00:00,863.3861999999999
2016-12-27 00:00:00,888.1291000000002
2016-12-28 00:00:00,937.8980999999999
2016-12-29 00:00:00,926.0435000000001
2016-12-30 00:00:00,913.0796
2016-12-31 00:00:00,918.5690623894318
2017-01-01 00:00:00,948.7433000000003
2017-01-02 00:00:00,973.7802
2017-01-03 00:00:00,994.3156
2017-01-04 00:00:00,1078.3396387831203
2017-01-05 00:00:00,934.2619
2017-01-06 00:00:00,848.6307999999993
2017-01-07 00:00:00,854.5528000000002
2017-01-08 00:00:00,862.1536999999997
2017-01-09 00:00:00,852.6842589327473
2017-01-10 00:00:00,858.3340890716511
2017-01-11 00:00:00,741.0161
2017-01-12 00:00:00,753.2917000000002
2017-01-13 00:00:00,775.2239000000001
2017-01-14 00:00:00,768.4652000000001
2017-01-15 00:00:00,773.7139000000001
2017-01-16 00:00:00,781.4939
2017-01-17 00:00:00,844.0353000000003
2017-01-18 00:00:00,821.8239999999994
2017-01-19 00:00:00,841.4353000000001
2017-01-20 00:00:00,833.0415000000002
2017-01-21 00:00:00,859.6970999999996
2017-01-22 00:00:00,858.3828339959372
2017-01-23 00:00:00,853.6122000000003
2017-01-24 00:00:00,825.4106999999999
2017-01-25 00:00:00,831.1324999999999
2017-01-26 00:00:00,857.0326999999999
2017-01-27 00:00:00,858.4133
2017-01-28 00:00:00,860.2162999999996
2017-01-29 00:00:00,853.2889000000006
2017-01-30 00:00:00,860.6615391773739
2017-01-31 00:00:00,897.0729000000002
2017-02-01 00:00:00,916.3134813374655
2017-02-02 00:00:00,937.0508979090198
2017-02-03 00:00:00,941.2705000000004
2017-02-04 00:00:00,958.1295000000002
2017-02-05 00:00:00,943.3234339689021
2017-02-06 00:00:00,953.2265914418593
2017-02-07 00:00:00,984.8361000000001
2017-02-08 00:00:00,986.5853000000001
2017-02-09 00:00:00,921.4008000000001
2017-02-10 00:00:00,933.3160999999998
2017-02-11 00:00:00,950.3442999999999
2017-02-12 00:00:00,941.1276605907891
2017-02-13 00:00:00,940.1215530406213
2017-02-14 00:00:00,955.0120882088513
2017-02-15 00:00:00,952.4292999999998
2017-02-16 00:00:00,970.0111000000003
2017-02-17 00:00:00,995.353205839552
2017-02-18 00:00:00,997.1344283713748
2017-02-19 00:00:00,992.0907999999994
2017-02-20 00:00:00,1020.185806921497
2017-02-21 00:00:00,1067.971635182254
2017-02-22 00:00:00,1064.0754
2017-02-23 00:00:00,1120.5371055412681
2017-02-24 00:00:00,1118.8893000000003
2017-02-25 00:00:00,1088.3640914355185
2017-02-26 00:00:00,1118.1311999999998
2017-02-27 00:00:00,1126.9570597471547
2017-02-28 00:00:00,1125.7828999999997
2017-03-01 00:00:00,1163.4543595247449
2017-03-02 00:00:00,1201.2222
2017-03-03 00:00:00,1213.894039427612
2017-03-04 00:00:00,1194.4036113760048
2017-03-05 00:00:00,1202.8195000000003
2017-03-06 00:00:00,1210.6021999999998
2017-03-07 00:00:00,1166.9538528444536
2017-03-08 00:00:00,1090.6584
2017-03-09 00:00:00,1126.5232692163884
2017-03-10 00:00:00,1030.6241455020509
2017-03-11 00:00:00,1106.5224830146499
2017-03-12 00:00:00,1152.2681
2017-03-13 00:00:00,1167.2233843295435
2017-03-14 00:00:00,1175.2918212759698
2017-03-15 00:00:00,1172.7698999999998
2017-03-16 00:00:00,1133.769854753561
2017-03-17 00:00:00,999.3895545555615
2017-03-18 00:00:00,895.2018000000002
2017-03-19 00:00:00,952.8027512175192
2017-03-20 00:00:00,965.4624470611082
2017-03-21 00:00:00,1029.0896409265567
2017-03-22 00:00:00,963.3767017766133
2017-03-23 00:00:00,954.4231629537055
2017-03-24 00:00:00,870.2786205185819
2017-03-25 00:00:00,893.3094085633007
2017-03-26 00:00:00,879.8356637238381
2017-03-27 00:00:00,959.6255405680156
2017-03-28 00:00:00,966.0405999999999
2017-03-29 00:00:00,964.8627157967975
2017-03-30 00:00:00,965.4155186751049
2017-03-31 00:00:00,1011.3406380251305
2017-04-01 00:00:00,1017.6626999999999
2017-04-02 00:00:00,1028.9798
2017-04-03 00:00:00,1067.9754602356545
2017-04-04 00:00:00,1067.9556579426178
2017-04-05 00:00:00,1061.336564797963
2017-04-06 00:00:00,1121.7102999999995
2017-04-07 00:00:00,1123.383275377322
2017-04-08 00:00:00,1116.3045
2017-04-09 00:00:00,1121.3475000000008
2017-04-10 00:00:00,1142.1996
2017-04-11 00:00:00,1156.6293
2017-04-12 00:00:00,1142.1309
2017-04-13 00:00:00,1106.1499
2017-04-14 00:00:00,1115.6435
2017-04-15 00:00:00,1112.6671
2017-04-16 00:00:00,1118.2443
2017-04-17 00:00:00,1132.6755
2017-04-18 00:00:00,1134.8973
2017-04-19 00:00:00,1143.8965
2017-04-20 00:00:00,1170.2247
2017-04-21 00:00:00,1170.0939
2017-04-22 00:00:00,1165.1361
2017-04-23 00:00:00,1146.4531
2017-04-24 00:00:00,1150.145
2017-04-25 00:00:00,1155.6003
2017-04-26 00:00:00,1180.0978
2017-04-27 00:00:00,1224.7383
2017-04-28 00:00:00,1212.3827
2017-04-29 00:00:00,1218.5231
2017-04-30 00:00:00,1237.9148
2017-05-01 00:00:00,1292.1772
2017-05-02 00:00:00,1319.4436
2017-05-03 00:00:00,1364.714
2017-05-04 00:00:00,1365.4207
2017-05-05 00:00:00,1369.4907
